day,hum%,Tmax,Tmin,Rain,rainydays,Hum
2780,21.5,4.4,-4.0,0.0,0,0.215
2781,20.0,5.1,-2.8,3.7,1,0.2
2782,20.0,1.9,-5.1,0.0,0,0.2
2783,22.7,0.7,-6.2,0.0,0,0.227
2784,20.0,0.9,-5.2,1.7,1,0.2
2785,21.6,1.8,-6.5,0.0,0,0.216
2786,23.5,2.0,-7.9,0.0,0,0.235
2787,25.6,1.0,-4.8,2.6,1,0.256
2788,20.0,-0.1,-8.1,0.0,0,0.2
2789,27.1,1.4,-5.7,0.0,0,0.271
2790,28.9,2.6,-4.6,0.0,0,0.289
2791,22.4,3.3,-2.9,0.0,0,0.224
2792,20.0,0.9,-8.2,0.0,0,0.2
2793,20.0,1.1,-6.3,0.3,1,0.2
2794,20.0,-0.0,-7.7,0.8,1,0.2
2795,21.5,1.7,-4.9,1.8,1,0.215
2796,20.2,-0.1,-6.0,0.0,0,0.202
2797,21.4,2.7,-2.7,0.0,0,0.214
2798,20.0,-2.1,-10.7,2.5,1,0.2
2799,21.3,0.6,-5.3,0.0,0,0.213
2800,20.0,1.9,-6.6,0.0,0,0.2
2801,20.0,1.6,-5.4,4.3,1,0.2
2802,20.0,6.5,-0.6,0.0,0,0.2
2803,29.6,1.7,-5.6,0.0,0,0.296
2804,27.4,-1.0,-7.9,0.0,0,0.274
2805,22.9,0.7,-4.8,0.0,0,0.229
2806,26.8,-2.7,-9.3,0.0,0,0.268
2807,24.2,0.6,-7.7,0.0,0,0.242
2808,21.2,-1.0,-9.3,0.0,0,0.212
2809,20.0,2.5,-4.0,0.0,0,0.2
2810,20.0,-0.5,-7.8,0.0,0,0.2
2811,20.0,0.3,-5.7,2.9,1,0.2
2812,20.0,-0.8,-6.9,0.0,0,0.2
2813,20.0,3.9,-1.2,0.0,0,0.2
2814,23.4,-0.3,-9.8,0.3,1,0.234
2815,22.7,4.0,-2.1,0.0,0,0.227
2816,20.0,1.9,-4.2,6.5,1,0.2
2817,20.0,1.2,-5.2,0.0,0,0.2
2818,27.3,0.9,-4.7,0.4,1,0.273
2819,20.0,1.0,-7.2,1.4,1,0.2
2820,22.7,-3.7,-9.1,0.0,0,0.227
2821,21.0,-0.4,-6.1,0.0,0,0.21
2822,24.7,1.8,-6.4,2.8,1,0.247
2823,20.0,-0.0,-6.7,0.0,0,0.2
2824,23.0,-2.8,-11.3,0.5,1,0.23
2825,23.6,-0.1,-7.9,0.0,0,0.236
2826,24.2,3.4,-2.9,0.0,0,0.242
2827,23.6,2.5,-5.7,4.8,1,0.236
2828,25.2,-0.1,-5.7,0.0,0,0.252
2829,34.7,1.9,-5.8,1.3,1,0.347
2830,36.8,-0.7,-7.9,0.4,1,0.368
2831,21.0,-3.4,-9.7,0.0,0,0.21
2832,20.0,-1.8,-9.9,0.0,0,0.2
2833,27.8,3.1,-6.2,0.0,0,0.278
2834,26.0,-0.5,-10.5,0.0,0,0.26
2835,30.7,-0.4,-8.5,0.0,0,0.307
2836,27.1,-0.5,-7.6,0.0,0,0.271
2837,26.3,3.9,-2.2,0.0,0,0.263
2838,31.9,3.4,-2.9,0.0,0,0.319
2839,32.9,4.6,-2.8,0.0,0,0.329
2840,20.0,-0.2,-7.0,0.0,0,0.2
2841,23.2,0.8,-8.8,0.0,0,0.232
2842,27.1,-2.8,-9.7,0.0,0,0.271
2843,28.4,3.2,-3.7,0.0,0,0.284
2844,27.2,-2.0,-9.0,0.0,0,0.272
2845,30.8,0.8,-8.4,0.0,0,0.308
2846,34.0,-1.8,-10.1,0.0,0,0.34
2847,38.0,-0.7,-8.8,0.0,0,0.38
2848,32.7,-1.2,-7.9,0.0,0,0.327
2849,25.9,-0.7,-9.8,0.0,0,0.259
2850,29.8,-0.5,-5.7,0.0,0,0.298
2851,30.6,-0.4,-9.8,0.0,0,0.306
2852,33.9,2.4,-5.2,0.0,0,0.339
2853,33.7,-1.4,-8.4,0.0,0,0.337
2854,42.4,1.3,-6.2,0.6,1,0.424
2855,30.3,3.4,-5.0,3.1,1,0.303
2856,34.9,-0.0,-5.1,0.0,0,0.349
2857,45.2,-0.4,-9.7,0.0,0,0.452
2858,30.9,0.7,-6.5,0.0,0,0.309
2859,35.0,3.6,-3.1,1.6,1,0.35
2860,30.0,1.7,-4.0,0.0,0,0.3
2861,35.6,0.3,-6.8,0.0,0,0.356
2862,31.7,2.5,-5.0,0.0,0,0.317
2863,41.3,-0.6,-7.6,0.0,0,0.413
2864,37.3,3.1,-5.3,0.0,0,0.373
2865,32.3,2.6,-4.5,0.0,0,0.323
2866,41.7,1.3,-8.5,2.5,1,0.417
2867,38.9,0.3,-7.7,0.0,0,0.389
2868,43.2,0.3,-8.7,0.0,0,0.432
2869,33.2,3.3,-2.3,0.0,0,0.332
2870,41.2,4.8,-2.2,10.0,1,0.412
2871,43.7,1.1,-5.5,0.0,0,0.437
2872,38.2,3.4,-4.4,0.0,0,0.382
2873,34.6,-1.5,-10.8,0.0,0,0.346
2874,41.1,1.6,-3.8,0.0,0,0.411
2875,48.0,2.8,-2.5,0.1,1,0.48
2876,48.0,1.2,-8.1,0.0,0,0.48
2877,40.7,1.3,-4.8,0.0,0,0.407
2878,36.9,1.9,-6.4,0.0,0,0.369
2879,41.7,4.0,-3.7,0.0,0,0.417
2880,42.0,3.1,-6.0,0.0,0,0.42
2881,47.1,-0.8,-6.5,0.0,0,0.471
2882,44.8,-0.5,-6.1,0.0,0,0.448
2883,42.1,2.7,-5.1,4.4,1,0.421
2884,51.9,5.0,-4.8,0.0,0,0.519
2885,47.6,-1.3,-8.4,3.8,1,0.476
2886,49.6,3.3,-3.3,1.4,1,0.496
2887,39.3,3.4,-4.6,0.0,0,0.393
2888,36.3,7.4,-2.3,0.0,0,0.363
2889,41.8,4.0,-5.2,0.0,0,0.418
2890,47.1,5.7,-4.3,3.0,1,0.471
2891,52.9,5.3,0.2,0.0,0,0.529
2892,38.8,1.0,-4.6,0.0,0,0.388
2893,59.0,6.9,-1.1,1.6,1,0.59
2894,52.4,5.9,-3.2,0.0,0,0.524
2895,58.9,6.7,0.3,0.0,0,0.589
2896,48.1,13.7,7.5,1.3,1,0.481
2897,55.6,1.8,-7.1,0.0,0,0.556
2898,54.0,9.6,4.3,0.0,0,0.54
2899,58.2,5.7,-1.1,0.0,0,0.582
2900,53.5,7.0,-0.5,4.5,1,0.535
2901,57.5,6.5,-1.3,0.0,0,0.575
2902,61.2,5.9,-2.7,0.0,0,0.612
2903,52.9,5.8,-1.0,0.0,0,0.529
2904,57.9,7.8,-0.3,1.0,1,0.579
2905,47.7,4.2,-3.7,0.0,0,0.477
2906,61.2,8.9,1.2,0.0,0,0.612
2907,67.9,6.8,-1.4,6.8,1,0.679
2908,52.4,5.5,-0.8,0.0,0,0.524
2909,58.7,7.0,1.6,0.0,0,0.587
2910,64.0,10.6,5.0,5.5,1,0.64
2911,60.3,7.2,1.1,0.0,0,0.603
2912,61.4,9.2,1.7,0.0,0,0.614
2913,59.1,7.2,-2.0,2.5,1,0.591
2914,59.4,10.3,1.8,0.0,0,0.594
2915,61.6,10.3,1.4,0.0,0,0.616
2916,62.7,12.8,6.1,0.8,1,0.627
2917,57.1,9.0,1.9,0.0,0,0.571
2918,63.1,10.8,3.9,0.0,0,0.631
2919,71.7,9.9,3.9,0.0,0,0.717
2920,62.3,12.4,7.1,0.0,0,0.623
2921,58.6,8.6,0.6,0.0,0,0.586
2922,64.5,11.7,1.7,0.0,0,0.645
2923,61.7,9.8,3.9,0.0,0,0.617
2924,59.0,10.2,5.0,0.0,0,0.59
2925,66.8,10.7,1.8,0.0,0,0.668
2926,63.0,11.2,4.9,0.0,0,0.63
2927,63.9,10.6,1.5,0.0,0,0.639
2928,68.2,11.5,2.9,0.0,0,0.682
2929,60.2,14.4,4.6,1.6,1,0.602
2930,59.5,13.3,6.3,0.0,0,0.595
2931,72.0,13.3,5.0,0.0,0,0.72
2932,59.4,10.8,3.5,0.0,0,0.594
2933,64.6,10.1,2.0,0.0,0,0.646
2934,60.8,14.0,6.7,0.8,1,0.608
2935,67.8,14.0,8.0,0.0,0,0.678
2936,72.8,15.3,7.8,0.0,0,0.728
2937,71.5,11.3,3.7,0.0,0,0.715
2938,83.3,12.3,3.2,2.3,1,0.833
2939,77.1,9.6,0.9,0.0,0,0.771
2940,67.4,12.3,3.9,0.0,0,0.674
2941,66.4,15.2,9.6,2.4,1,0.664
2942,86.3,12.4,3.8,0.0,0,0.863
2943,78.4,14.8,7.3,0.0,0,0.784
2944,76.4,13.3,3.8,0.0,0,0.764
2945,74.1,14.5,4.9,0.0,0,0.741
2946,75.4,11.7,6.4,0.0,0,0.754
2947,66.9,14.3,5.2,0.0,0,0.669
2948,75.4,8.3,3.2,12.6,1,0.754
2949,75.3,14.1,7.3,3.4,1,0.753
2950,70.7,11.4,3.7,0.6,1,0.707
2951,72.8,17.2,11.5,6.4,1,0.728
2952,83.3,16.5,7.8,0.0,0,0.833
2953,75.4,16.0,11.0,0.0,0,0.754
2954,86.6,18.3,12.4,0.7,1,0.866
2955,67.8,13.5,5.6,2.1,1,0.678
2956,74.1,19.0,10.4,0.0,0,0.741
2957,69.3,17.5,7.9,4.1,1,0.693
2958,71.2,15.3,6.8,0.0,0,0.712
2959,73.3,18.2,9.9,5.3,1,0.733
2960,79.2,13.9,6.9,0.0,0,0.792
2961,79.2,14.6,9.6,0.0,0,0.792
2962,74.6,15.1,9.5,0.0,0,0.746
2963,67.1,15.4,7.8,0.0,0,0.671
2964,85.8,14.5,6.1,0.0,0,0.858
2965,77.1,19.2,12.1,0.5,1,0.771
2966,73.1,16.4,7.7,0.0,0,0.731
2967,80.2,17.7,10.1,0.0,0,0.802
2968,80.0,16.0,10.6,0.0,0,0.8
2969,77.5,13.6,7.6,0.0,0,0.775
2970,80.0,17.9,8.7,0.0,0,0.8
2971,73.6,13.6,5.0,0.0,0,0.736
2972,83.2,17.4,8.0,0.0,0,0.832
2973,74.5,15.0,9.4,0.0,0,0.745
2974,76.6,21.8,11.8,2.3,1,0.766
2975,82.9,19.7,13.7,0.0,0,0.829
2976,85.8,18.2,13.2,0.0,0,0.858
2977,87.8,20.6,10.7,4.3,1,0.878
2978,85.2,16.5,10.1,1.0,1,0.852
2979,78.3,19.4,11.1,2.2,1,0.783
2980,72.2,18.8,12.9,0.0,0,0.722
2981,87.0,19.0,11.1,0.0,0,0.87
2982,86.8,21.1,11.6,3.8,1,0.868
2983,76.6,20.1,13.5,0.0,0,0.766
2984,84.6,19.3,11.0,0.0,0,0.846
2985,78.3,15.5,9.6,0.0,0,0.783
2986,87.5,17.0,8.9,4.2,1,0.875
2987,77.4,18.8,12.1,0.0,0,0.774
2988,89.8,19.3,13.2,0.0,0,0.898
2989,83.8,16.9,10.3,0.0,0,0.838
2990,88.8,24.0,18.1,0.0,0,0.888
2991,77.4,22.3,12.8,0.0,0,0.774
2992,81.7,20.5,13.6,0.0,0,0.817
2993,74.7,19.5,13.3,1.7,1,0.747
2994,83.7,19.0,11.8,1.5,1,0.837
2995,83.9,17.6,11.0,0.0,0,0.839
2996,91.3,19.7,11.0,2.7,1,0.913
2997,81.6,20.1,10.3,3.5,1,0.816
2998,82.7,17.2,10.0,0.0,0,0.827
2999,76.5,20.4,11.1,2.2,1,0.765
3000,81.5,19.4,11.6,0.0,0,0.815
3001,76.7,16.0,10.2,0.0,0,0.767
3002,79.0,18.1,9.6,0.0,0,0.79
3003,79.2,19.0,11.5,1.4,1,0.792
3004,76.3,23.6,15.4,0.7,1,0.763
3005,78.2,21.0,11.6,3.2,1,0.782
3006,75.9,17.3,10.0,2.2,1,0.759
3007,75.6,20.9,11.4,2.5,1,0.756
3008,82.7,16.9,8.1,0.0,0,0.827
3009,78.0,22.1,14.7,0.0,0,0.78
3010,78.6,19.0,11.0,0.0,0,0.786
3011,69.4,19.8,13.2,0.0,0,0.694
3012,78.5,22.6,12.7,0.0,0,0.785
3013,78.8,17.4,9.1,0.0,0,0.788
3014,73.9,17.2,12.0,5.9,1,0.739
3015,86.1,18.8,12.2,0.0,0,0.861
3016,63.9,22.1,13.9,0.0,0,0.639
3017,79.0,16.9,11.7,4.2,1,0.79
3018,78.4,14.3,9.2,0.0,0,0.784
3019,77.2,19.0,11.8,0.0,0,0.772
3020,75.1,21.0,14.4,7.6,1,0.751
3021,76.6,22.3,15.1,0.0,0,0.766
3022,77.9,19.0,12.6,0.0,0,0.779
3023,69.6,19.0,13.2,0.0,0,0.696
3024,74.4,22.1,13.7,0.0,0,0.744
3025,71.7,16.1,8.5,0.0,0,0.717
3026,66.8,19.0,13.0,0.0,0,0.668
3027,75.5,20.1,13.5,0.9,1,0.755
3028,68.7,20.6,12.6,0.0,0,0.687
3029,63.7,18.6,13.3,0.0,0,0.637
3030,68.1,19.7,13.9,3.6,1,0.681
3031,66.4,14.6,9.2,0.0,0,0.664
3032,75.2,18.2,9.1,0.0,0,0.752
3033,70.4,20.3,11.6,0.9,1,0.704
3034,76.2,17.4,8.6,0.0,0,0.762
3035,65.5,19.4,10.8,4.5,1,0.655
3036,72.8,20.1,11.8,0.0,0,0.728
3037,82.2,18.5,11.1,0.0,0,0.822
3038,69.4,19.4,11.2,3.1,1,0.694
3039,71.5,17.1,11.9,0.0,0,0.715
3040,70.3,18.5,10.4,0.0,0,0.703
3041,59.2,20.1,11.2,0.0,0,0.592
3042,68.9,19.1,11.6,4.6,1,0.689
3043,67.0,17.5,10.8,3.8,1,0.67
3044,63.7,19.1,12.7,0.0,0,0.637
3045,60.2,20.0,11.8,0.0,0,0.602
3046,67.6,14.4,5.9,0.0,0,0.676
3047,58.8,20.7,11.3,0.0,0,0.588
3048,73.9,17.6,10.9,0.0,0,0.739
3049,63.3,19.0,10.2,2.2,1,0.633
3050,56.2,20.5,12.7,2.4,1,0.562
3051,59.2,15.2,5.8,0.0,0,0.592
3052,59.9,16.4,8.8,0.0,0,0.599
3053,72.9,17.2,9.6,0.0,0,0.729
3054,55.9,16.1,8.2,0.0,0,0.559
3055,59.3,21.0,12.2,0.0,0,0.593
3056,56.7,15.7,5.9,0.0,0,0.567
3057,61.4,16.2,10.8,3.7,1,0.614
3058,55.8,17.6,12.3,0.0,0,0.558
3059,52.2,14.7,5.0,0.0,0,0.522
3060,56.4,16.1,8.5,0.0,0,0.564
3061,55.4,17.4,9.4,0.0,0,0.554
3062,53.4,16.0,8.6,0.0,0,0.534
3063,53.2,16.4,10.9,0.0,0,0.532
3064,61.3,15.4,6.5,2.9,1,0.613
3065,53.3,13.3,4.5,0.0,0,0.533
3066,48.7,16.8,10.2,0.0,0,0.487
3067,51.6,19.5,13.0,1.8,1,0.516
3068,53.6,15.9,6.7,12.1,1,0.536
3069,46.2,16.2,10.8,0.0,0,0.462
3070,60.5,17.0,7.6,4.6,1,0.605
3071,56.1,12.9,6.6,0.0,0,0.561
3072,58.4,18.7,10.7,0.0,0,0.584
3073,52.7,15.6,5.9,0.0,0,0.527
3074,39.8,18.3,9.9,0.0,0,0.398
3075,57.4,13.4,6.3,0.0,0,0.574
3076,44.9,18.3,9.9,0.0,0,0.449
3077,44.8,16.1,9.4,0.0,0,0.448
3078,49.0,15.5,9.1,0.0,0,0.49
3079,54.6,14.7,4.7,1.0,1,0.546
3080,52.4,13.6,4.8,2.0,1,0.524
3081,51.2,16.3,8.1,0.6,1,0.512
3082,44.6,14.1,7.3,0.0,0,0.446
3083,44.0,9.7,4.4,0.0,0,0.44
3084,46.8,11.2,6.1,0.0,0,0.468
3085,44.0,12.9,5.2,0.0,0,0.44
3086,48.5,13.8,4.9,0.0,0,0.485
3087,47.7,12.9,5.2,0.0,0,0.477
3088,46.0,15.2,6.0,0.0,0,0.46
3089,30.0,8.7,3.6,0.0,0,0.3
3090,42.7,12.8,5.9,0.0,0,0.427
3091,41.0,8.7,2.5,7.8,1,0.41
3092,41.9,13.7,6.4,0.0,0,0.419
3093,36.8,11.8,6.4,0.0,0,0.368
3094,33.5,12.6,2.9,0.0,0,0.335
3095,41.9,9.9,3.8,4.0,1,0.419
3096,37.4,14.0,4.4,0.0,0,0.374
3097,41.5,13.4,6.2,0.0,0,0.415
3098,34.8,12.3,2.4,0.0,0,0.348
3099,44.8,10.7,2.9,5.4,1,0.448
3100,42.3,11.9,2.3,0.0,0,0.423
3101,38.3,9.2,4.2,0.0,0,0.383
3102,35.3,12.1,3.4,1.6,1,0.353
3103,40.1,13.6,4.0,0.0,0,0.401
3104,37.4,12.2,6.5,5.9,1,0.374
3105,36.2,8.5,3.0,0.0,0,0.362
3106,39.7,10.5,3.3,0.0,0,0.397
3107,41.2,7.0,-2.7,0.0,0,0.412
3108,27.4,10.5,2.8,0.0,0,0.274
3109,28.0,10.1,2.5,0.0,0,0.28
3110,28.9,5.3,-0.4,3.6,1,0.289
3111,24.9,6.6,1.6,0.0,0,0.249
3112,31.6,8.1,-0.9,1.7,1,0.316
3113,34.5,7.9,2.5,0.0,0,0.345
3114,31.0,6.0,-2.2,3.6,1,0.31
3115,28.1,9.0,-0.6,3.5,1,0.281
3116,36.0,8.5,2.5,0.0,0,0.36
3117,30.7,7.5,-0.9,0.0,0,0.307
3118,31.3,6.2,0.8,0.0,0,0.313
3119,35.0,9.6,1.6,0.0,0,0.35
3120,28.2,10.7,4.9,0.0,0,0.282
3121,38.8,6.2,-2.4,0.0,0,0.388
3122,25.9,5.8,-0.7,5.0,1,0.259
3123,37.8,7.9,0.5,0.0,0,0.378
3124,22.5,6.0,-2.0,0.0,0,0.225
3125,29.7,6.3,0.4,0.0,0,0.297
3126,23.5,7.9,-0.8,0.0,0,0.235
3127,32.0,2.4,-4.1,0.0,0,0.32
3128,23.7,8.7,0.4,0.0,0,0.237
3129,27.3,6.1,0.3,0.3,1,0.273
3130,22.3,4.9,-3.5,4.3,1,0.223
3131,29.9,5.4,-0.2,4.1,1,0.299
3132,21.6,5.4,-1.8,3.0,1,0.216
3133,33.1,1.8,-4.4,0.0,0,0.331
3134,20.0,8.1,-0.6,0.9,1,0.2
3135,20.0,5.1,-1.2,0.0,0,0.2
3136,28.6,5.7,-3.7,0.0,0,0.286
3137,20.6,6.6,-2.9,4.4,1,0.206
3138,23.3,2.5,-3.5,0.0,0,0.233
3139,21.5,5.4,-2.7,0.0,0,0.215
3140,20.0,3.7,-1.7,1.7,1,0.2
3141,22.3,5.8,-1.1,0.0,0,0.223
3142,28.8,-0.3,-8.8,6.1,1,0.288
3143,27.3,3.6,-4.6,6.6,1,0.273
3144,23.2,2.5,-5.6,0.0,0,0.232
3145,27.5,4.4,-2.0,0.0,0,0.275
3146,20.0,4.4,-2.5,2.0,1,0.2
3147,20.0,1.9,-3.6,4.4,1,0.2
3148,23.4,1.8,-6.8,0.0,0,0.234
3149,20.6,2.8,-4.7,0.0,0,0.206
3150,20.0,1.2,-7.4,2.6,1,0.2
3151,20.0,4.5,-1.7,0.0,0,0.2
3152,20.0,2.0,-4.7,0.0,0,0.2
3153,24.8,-3.2,-9.9,2.9,1,0.248
3154,21.8,1.7,-3.4,0.0,0,0.218
3155,25.0,0.3,-6.4,0.0,0,0.25
3156,20.0,-1.0,-10.0,0.0,0,0.2
3157,20.0,-0.3,-9.8,0.0,0,0.2
3158,20.3,2.3,-5.3,0.0,0,0.203
3159,24.5,4.6,-2.7,0.6,1,0.245
3160,20.0,2.5,-2.7,4.7,1,0.2
3161,24.1,0.5,-8.9,0.0,0,0.241
3162,20.0,2.6,-2.5,0.0,0,0.2
3163,20.0,0.6,-9.1,0.0,0,0.2
3164,20.0,0.1,-7.4,0.0,0,0.2
3165,26.1,-0.9,-7.6,0.0,0,0.261
3166,21.0,-2.2,-11.8,0.0,0,0.21
3167,28.7,0.4,-4.7,0.0,0,0.287
3168,20.0,1.4,-6.5,0.0,0,0.2
3169,20.7,0.8,-6.9,2.9,1,0.207
3170,21.0,0.1,-6.0,0.0,0,0.21
3171,23.2,-1.0,-8.1,0.0,0,0.232
3172,20.0,2.0,-6.2,0.0,0,0.2
3173,28.7,-1.9,-10.5,0.0,0,0.287
3174,20.4,2.2,-2.8,9.7,1,0.204
3175,20.0,-1.4,-11.1,0.0,0,0.2
3176,20.4,-0.9,-6.8,0.0,0,0.204
3177,20.0,-2.4,-8.6,0.0,0,0.2
3178,34.6,-0.5,-6.9,0.0,0,0.346
3179,26.0,2.4,-2.8,4.8,1,0.26
3180,21.1,1.4,-4.2,0.0,0,0.211
3181,20.5,2.3,-7.7,0.0,0,0.205
3182,25.9,1.3,-5.3,0.0,0,0.259
3183,26.3,-2.0,-7.5,0.0,0,0.263
3184,20.0,-0.5,-6.0,0.0,0,0.2
3185,24.8,-1.4,-10.0,1.8,1,0.248
3186,21.9,2.8,-6.5,0.0,0,0.219
3187,20.0,-2.3,-8.6,7.4,1,0.2
3188,26.6,1.9,-3.2,0.0,0,0.266
3189,33.6,1.9,-4.3,3.1,1,0.336
3190,25.4,3.7,-1.6,2.7,1,0.254
3191,28.3,-0.8,-6.3,0.0,0,0.283
3192,32.0,1.4,-5.7,0.0,0,0.32
3193,20.0,4.6,-1.6,0.0,0,0.2
3194,20.0,-1.2,-8.8,0.0,0,0.2
3195,27.0,-3.1,-9.3,0.0,0,0.27
3196,22.7,-3.8,-13.5,0.0,0,0.227
3197,20.0,1.4,-8.1,0.0,0,0.2
3198,24.1,-3.8,-11.6,0.0,0,0.241
3199,28.4,-0.7,-7.5,0.0,0,0.284
3200,24.3,0.9,-6.0,0.0,0,0.243
3201,21.4,0.4,-6.6,0.0,0,0.214
3202,24.5,0.9,-7.7,1.3,1,0.245
3203,25.9,0.5,-6.7,0.0,0,0.259
3204,20.0,2.7,-6.6,0.6,1,0.2
3205,25.9,-1.8,-11.5,0.0,0,0.259
3206,20.2,-1.2,-7.9,0.8,1,0.202
3207,30.5,-1.4,-9.2,0.0,0,0.305
3208,20.0,1.9,-3.6,1.5,1,0.2
3209,33.0,2.1,-3.9,0.0,0,0.33
3210,26.2,1.2,-5.9,0.0,0,0.262
3211,25.9,2.7,-3.3,0.0,0,0.259
3212,30.5,-2.0,-11.4,0.0,0,0.305
3213,25.1,3.8,-2.0,0.0,0,0.251
3214,31.2,3.5,-3.7,0.0,0,0.312
3215,26.5,2.0,-6.0,0.0,0,0.265
3216,27.8,4.2,-4.3,0.0,0,0.278
3217,33.0,-2.7,-9.6,0.0,0,0.33
3218,25.6,-0.3,-9.7,0.0,0,0.256
3219,25.4,-0.7,-8.5,0.0,0,0.254
3220,33.4,2.3,-4.9,0.0,0,0.334
3221,32.4,-1.2,-6.5,5.6,1,0.324
3222,33.8,2.5,-4.8,0.0,0,0.338
3223,35.1,3.8,-5.3,0.0,0,0.351
3224,34.1,2.5,-5.5,0.0,0,0.341
3225,37.3,1.8,-7.4,0.0,0,0.373
3226,35.2,-0.7,-8.1,0.0,0,0.352
3227,25.2,-0.3,-5.9,0.0,0,0.252
3228,26.9,4.0,-1.1,1.2,1,0.269
3229,45.7,3.2,-3.4,0.0,0,0.457
3230,36.6,1.6,-6.9,1.9,1,0.366
3231,41.8,0.9,-8.0,2.7,1,0.418
3232,35.8,-2.2,-8.6,0.0,0,0.358
3233,37.7,-0.2,-7.6,0.0,0,0.377
3234,36.2,5.9,-1.2,1.5,1,0.362
3235,51.2,-0.4,-7.4,0.0,0,0.512
3236,40.7,2.7,-3.5,0.0,0,0.407
3237,37.2,4.4,-1.3,2.3,1,0.372
3238,32.1,0.0,-6.0,2.1,1,0.321
3239,50.7,3.0,-2.3,1.9,1,0.507
3240,40.5,4.6,-1.4,1.5,1,0.405
3241,45.6,2.9,-2.1,0.0,0,0.456
3242,46.6,8.7,0.6,0.0,0,0.466
3243,40.5,-0.2,-6.8,0.0,0,0.405
3244,46.7,5.4,-4.5,0.7,1,0.467
3245,40.8,3.0,-2.9,0.0,0,0.408
3246,39.4,5.1,-1.7,0.0,0,0.394
3247,50.7,4.5,-2.3,0.0,0,0.507
3248,44.6,2.3,-2.7,0.0,0,0.446
3249,48.5,4.4,-4.8,0.0,0,0.485
3250,48.4,0.3,-4.8,2.1,1,0.484
3251,50.1,5.4,-4.3,0.0,0,0.501
3252,39.6,4.9,-4.5,0.0,0,0.396
3253,45.0,5.8,-1.9,3.0,1,0.45
3254,46.8,6.7,-1.0,0.6,1,0.468
3255,44.8,5.5,-2.8,6.9,1,0.448
3256,51.6,5.2,-1.7,0.0,0,0.516
3257,55.9,3.3,-4.9,1.0,1,0.559
3258,57.2,3.8,-1.4,2.4,1,0.572
3259,49.3,7.7,2.5,0.0,0,0.493
3260,53.0,8.4,1.1,0.0,0,0.53
3261,54.3,5.2,-2.6,2.1,1,0.543
3262,55.7,5.9,-3.5,0.0,0,0.557
3263,48.7,4.2,-1.3,0.0,0,0.487
3264,62.7,8.5,-0.6,0.0,0,0.627
3265,58.8,7.6,1.6,0.0,0,0.588
3266,59.4,10.3,3.4,0.0,0,0.594
3267,61.2,4.9,-1.7,0.0,0,0.612
3268,58.3,6.0,-1.0,3.6,1,0.583
3269,51.0,7.4,1.7,0.0,0,0.51
3270,56.0,8.4,0.9,0.0,0,0.56
3271,48.9,6.8,-2.2,0.0,0,0.489
3272,59.7,5.7,-1.5,0.0,0,0.597
3273,57.3,9.4,1.9,0.0,0,0.573
3274,58.5,9.2,-0.0,2.2,1,0.585
3275,65.2,6.1,-2.4,2.1,1,0.652
3276,57.4,10.8,3.4,1.7,1,0.574
3277,58.9,10.6,4.3,0.0,0,0.589
3278,60.7,8.7,-0.7,0.4,1,0.607
3279,51.9,8.8,0.9,0.0,0,0.519
3280,60.2,9.9,3.8,2.1,1,0.602
3281,49.6,7.2,0.9,0.0,0,0.496
3282,59.6,9.2,0.2,6.8,1,0.596
3283,67.3,5.0,-0.2,0.0,0,0.673
3284,65.7,11.2,1.3,0.0,0,0.657
3285,60.9,6.5,0.9,0.0,0,0.609
3286,64.6,12.8,3.9,0.0,0,0.646
3287,59.4,9.3,2.4,0.0,0,0.594
3288,65.2,9.7,2.3,1.5,1,0.652
3289,80.4,9.1,-0.3,6.7,1,0.804
3290,75.4,9.9,2.9,0.5,1,0.754
3291,66.8,13.5,5.8,0.0,0,0.668
3292,67.8,5.9,0.6,3.3,1,0.678
3293,62.5,13.6,8.6,6.6,1,0.625
3294,63.8,11.9,5.7,0.0,0,0.638
3295,70.1,9.0,0.6,0.0,0,0.701
3296,66.0,9.4,3.8,0.0,0,0.66
3297,73.6,15.1,9.5,0.0,0,0.736
3298,77.3,10.0,2.9,0.0,0,0.773
3299,71.5,9.7,1.5,0.0,0,0.715
3300,70.7,14.5,5.9,0.3,1,0.707
3301,62.2,13.1,7.2,0.0,0,0.622
3302,74.7,10.7,5.3,0.0,0,0.747
3303,65.6,13.2,3.5,0.3,1,0.656
3304,69.6,10.8,4.5,0.0,0,0.696
3305,76.9,15.3,6.0,0.0,0,0.769
3306,77.6,15.3,6.0,3.6,1,0.776
3307,70.4,14.4,5.6,0.0,0,0.704
3308,71.0,14.3,8.4,2.7,1,0.71
3309,69.9,17.2,8.1,0.0,0,0.699
3310,67.7,13.9,5.0,0.0,0,0.677
3311,70.9,11.7,3.7,0.0,0,0.709
3312,66.3,15.1,8.4,2.6,1,0.663
3313,78.1,18.5,12.2,1.1,1,0.781
3314,76.9,12.5,6.8,5.6,1,0.769
3315,78.0,13.9,6.4,0.4,1,0.78
3316,70.7,15.6,7.7,0.0,0,0.707
3317,69.8,14.8,8.0,0.0,0,0.698
3318,76.3,13.1,5.7,0.0,0,0.763
3319,76.6,17.5,10.7,0.0,0,0.766
3320,75.8,20.0,11.8,0.0,0,0.758
3321,75.3,15.9,6.4,0.0,0,0.753
3322,85.5,13.9,8.0,0.0,0,0.855
3323,79.3,12.7,5.8,4.8,1,0.793
